Year Month Day     Hour  Minute Sec  Type    Position                           B_up                  Bx_up                  By_up                 Bz_up                   B_down                   Bx_down              By_down                Bz_down                  B_ratio                 V_up                      Vx_up                     Vy_up                  Vz_up                      V_down                    Vx_down                 Vy_down                 Vz_down                      Vjump                    Np_up                     Np_down                   Np_ratio                 Tp_up                    Tp_down                  Tp_ratio                Cs_up                   Va_up                    Vms_up                     Beta_up                  n_vector                                                            Theta                   Vsh                        M_A                      Mms                    V_quality Analysis int length Mag data res Pla data res
2023    08    18    23    57    31     FR       14.7600   -1.6900   -0.3600      3.2150 +-   0.0619      3.1450 +-   0.0434      0.1125 +-   0.1005      0.6288 +-   0.1443      5.0262 +-   0.1810      3.2025 +-   0.2295     -3.3575 +-   0.2858      0.0850 +-   0.5195      1.5634 +-   0.0638    483.6000 +-  0.0000    -483.0000 +-  0.0000    17.9000 +-  0.0000    16.5000 +-  0.0000    452.6000 +-  4.5049    -449.4250 +-  4.6092    53.2250 +-  4.9839    -1.8625 +-  3.7777    31.0000 +-  4.5049     1.8500 +-  0.0000     2.9937 +-  0.1749     1.6182 +-  0.0946    13.5013 +-  0.0000    23.8494 +-  2.8693     1.7665 +-  0.2125    62.2077 +-  3.2986    51.7980 +-  0.8333    80.9512 +-  2.5901     1.7317 +-  0.3112     0.8220 +-  0.0804     0.1014 +-  0.1097    -0.5604 +-  0.1074    45.6255 +-  8.6211    295.9144 +- 44.8168     2.0957 +-  0.3400     1.3410 +-  0.2207             0       8.0     60.000     81.4
2023    09    05    15    26    56     FF       13.6600   -1.5300   -1.1600      5.0938 +-   0.0200     -2.4313 +-   0.2225     -4.0362 +-   0.1403     -1.8962 +-   0.1016      8.6050 +-   0.7230     -3.3750 +-   0.1464     -7.2150 +-   0.7426     -2.8525 +-   0.6070      1.6893 +-   0.1421    367.3429 +-  3.4219    -366.1286 +-  3.6427    11.3714 +-  0.5529    27.5286 +-  3.0966    407.1375 +- 16.0320    -404.6000 +- 15.7215    23.0250 +-  5.8436    38.1875 +-  2.8792    39.7946 +- 16.3931     4.1971 +-  0.1850     7.3375 +-  1.1631     1.7482 +-  0.2876     4.2678 +-  0.2828     7.3703 +-  1.3153     1.7270 +-  0.3287    50.9842 +-  4.0430    54.2425 +-  1.2817    74.4492 +-  2.8565     1.0623 +-  0.2866    -0.9487 +-  0.0331     0.2107 +-  0.0967     0.2359 +-  0.1183    78.5448 +-  7.2361    453.1093 +- 43.9120     1.7862 +-  0.7719     1.3014 +-  0.5638             0       8.0     60.000     63.3
2023    09    17    02    27    23     FF       12.6000   -0.9200    0.0700      4.8438 +-   0.5447      0.8862 +-   0.6427     -4.0762 +-   0.3711     -1.8388 +-   0.9273      7.9075 +-   0.2433      0.1038 +-   0.5407     -3.8312 +-   2.0438     -6.2688 +-   0.5726      1.6325 +-   0.1903    441.6714 +- 17.0792    -441.1714 +- 17.0717     1.0429 +- 13.7786     8.9857 +- 11.4075    474.5143 +-  2.6283    -473.6714 +-  2.8970    27.7286 +-  4.7314     1.4143 +-  2.9986    32.8429 +- 17.2803     6.6500 +-  2.5838    12.5757 +-  0.6727     1.8911 +-  0.7417    10.4950 +-  3.9379    22.6681 +-  1.1237     2.1599 +-  0.8175    58.6393 +-  5.7399    43.0249 +-  3.4514    72.9003 +-  3.3977     2.3321 +-  0.9123    -0.7460 +-  0.2593     0.6445 +-  0.3207     0.1674 +-  0.3331    37.9213 +- 23.5538    416.5759 +- 124.2488     1.9818 +-  1.2134     1.1696 +-  0.7121             0       8.0     60.000     76.0
2023    09    28    21    40    37     FF       15.0400   -1.0500    1.5500      5.3113 +-   0.1607      1.4663 +-   0.5670      4.7412 +-   0.3394      1.0237 +-   1.1989      7.8750 +-   0.0938      0.8225 +-   0.9758      7.5237 +-   0.3624      1.0938 +-   1.6050      1.4827 +-   0.0482    408.8667 +-  5.2929    -407.0333 +-  6.0991    -13.0667 +- 15.0662    -28.6333 +- 14.6830    429.8000 +-  8.7854    -428.2875 +-  9.5709     1.2625 +-  6.9465    -33.8625 +- 10.0627    20.9333 +- 10.2566     1.8317 +-  0.3616     2.3075 +-  0.0462     1.2598 +-  0.2500     3.1357 +-  0.4434     4.3450 +-  0.4584     1.3857 +-  0.2445    49.4313 +-  4.1970    86.9840 +- 10.1552    100.1833 +-  8.6777     0.4044 +-  0.1602    -0.9282 +-  0.3388    -0.2070 +-  0.4511    -0.3093 +-  1.1059    58.3518 +- 28.2506    478.4826 +- 140.1749     1.0247 +-  1.1400     0.8897 +-  0.9874             0       8.0     60.000     67.1
2023    10    03    12    21    40     FF       14.0800    0.3500   -0.8600      5.0638 +-   0.0283     -3.5325 +-   0.2360      3.5050 +-   0.2527     -0.7762 +-   0.1854      7.3813 +-   0.1488     -3.9375 +-   0.2385      5.8138 +-   0.3086     -2.1937 +-   0.3296      1.4577 +-   0.0305    320.3125 +-  3.7162    -318.4125 +-  3.5603    -29.8250 +-  3.0278    17.9625 +-  2.2633    346.3375 +-  7.2020    -343.0125 +-  6.8388    -41.6125 +-  3.8695    23.1375 +-  3.1264    26.0250 +-  8.1042     4.7225 +-  0.3257     6.8925 +-  0.8948     1.4595 +-  0.2146     2.2219 +-  0.2808     2.9901 +-  0.4044     1.3458 +-  0.2491    48.1447 +-  4.2813    50.9212 +-  2.1786    70.0962 +-  3.2433     1.0785 +-  0.3325    -0.9868 +-  0.0213    -0.1607 +-  0.1349     0.0202 +-  0.1555    54.7484 +-  9.1639    402.8169 +- 35.5325     1.6389 +-  0.7157     1.1906 +-  0.5204             0       8.0     60.000     60.0
2023    10    13    22    44    29     FR       14.6400   -1.5800    0.6000      6.5750 +-   0.1190      0.1300 +-   0.2593     -6.4162 +-   0.1694      1.2200 +-   0.5393     10.7812 +-   0.8841      2.3150 +-   0.6235    -10.1700 +-   0.9333      1.4138 +-   0.9352      1.6397 +-   0.1377    519.7750 +-  4.3654    -518.6125 +-  4.5225     7.2000 +-  4.5557    -33.4625 +-  5.7458    456.4375 +- 39.9399    -454.5250 +- 40.2138    16.9375 +- 15.1857    -27.5125 +- 10.8166    63.3375 +- 40.1777     2.2450 +-  0.1340     4.2662 +-  1.0479     1.9003 +-  0.4803     9.6125 +-  0.8818    18.5153 +-  5.2189     1.9262 +-  0.5710    57.7394 +-  3.7066    95.8470 +-  3.9421    111.9198 +-  3.6950     0.4380 +-  0.1005     0.8596 +-  0.0895     0.5045 +-  0.1504     0.0806 +-  0.2321    62.3941 +- 11.1974    317.2122 +- 90.6595     1.3319 +-  0.8773     1.1407 +-  0.7508             0       8.0     60.000     60.0
2023    11    25    08    37    01     FF        9.2800   -1.0500   -0.6300      8.9037 +-   0.5204     -2.8100 +-   0.9759      2.6375 +-   3.7595     -5.7438 +-   2.0029     14.9812 +-   0.6644      1.1313 +-   1.3048     13.7700 +-   1.3085     -1.6413 +-   3.3433      1.6826 +-   0.1234    484.0500 +-  5.0083    -482.4000 +-  4.5456    22.2875 +- 20.1689    23.0750 +-  7.2180    555.5375 +-  4.2166    -554.3625 +-  4.4252    18.9375 +- 20.9688    17.2250 +- 16.4721    71.4875 +-  6.5470    11.3012 +-  0.8397    18.4962 +-  1.4683     1.6367 +-  0.1780    27.8157 +-  4.7389    42.8712 +-  4.6324     1.5413 +-  0.3109    76.3140 +-  4.9692    57.7787 +-  1.8730    95.7490 +-  4.3674     2.1013 +-  0.3453    -0.9470 +-  0.0534     0.3176 +-  0.1729     0.0480 +-  0.3069    62.2242 +- 22.3528    636.7591 +- 48.7377     2.9723 +-  0.7400     1.7936 +-  0.4502             0       8.0     60.000     60.0
2023    12    01    00    22    31     FF       11.4100   -0.0200   -0.5800      4.7514 +-   0.0385     -1.3000 +-   0.2505      3.1357 +-   0.5345     -3.1943 +-   0.4627     10.9725 +-   1.7493     -3.1075 +-   0.5668      2.7263 +-   2.3343     -9.2588 +-   1.9059      2.3093 +-   0.3686    342.4857 +-  2.1003    -341.4857 +-  2.0252    -19.7000 +-  3.2970    15.5000 +-  6.0679    439.8250 +-  7.2087    -437.3250 +-  7.3686    -18.6750 +- 19.8737    36.3250 +-  8.1926    97.3393 +-  7.5084     4.2986 +-  0.3900    14.1650 +-  1.6885     3.2953 +-  0.4936     2.5997 +-  0.5727    28.9377 +- 12.0376    11.1314 +-  5.2398    48.6771 +-  4.2931    50.5117 +-  2.1007    70.0727 +-  3.1123     1.1152 +-  0.3479    -0.9585 +-  0.0367     0.0153 +-  0.2073     0.2846 +-  0.1238    85.2637 +- 11.1143    471.8459 +- 18.9775     2.7799 +-  0.3118     2.0039 +-  0.2269             0       8.0     63.333     63.3
2023    12    13    22    34    45     FF       12.6700   -0.8600   -0.2300      7.9400 +-   0.0283      0.4138 +-   0.1501      6.1713 +-   0.0304     -4.9575 +-   0.0480     12.8450 +-   0.3104     -1.1025 +-   0.3512      9.3737 +-   1.4839     -8.2150 +-   1.5249      1.6178 +-   0.0395    323.6000 +-  0.0000    -322.9000 +-  0.0000     9.1000 +-  0.0000    18.8000 +-  0.0000    362.0000 +- 28.2023    -361.1667 +- 27.8600     2.1667 +- 10.4584    17.7667 +- 16.0575    38.4000 +- 28.2023     4.5800 +-  0.0000     7.9067 +-  2.0506     1.7263 +-  0.4477     3.5227 +-  0.0000     6.8294 +-  1.3569     1.9387 +-  0.3852    49.9701 +-  4.1064    80.9592 +-  0.0588    95.1389 +-  2.1574     0.4572 +-  0.1252    -0.9385 +-  0.0658    -0.3246 +-  0.2648     0.1177 +-  0.2930    67.9554 +-  7.8236    392.7125 +- 81.3428     1.1168 +-  0.8730     0.9504 +-  0.7432             0       8.0     60.000    103.6
2023    12    19    06    21    44     FR       13.3800   -0.6100    0.0800      4.8037 +-   0.0756     -2.4850 +-   0.5480     -1.1912 +-   0.2189      3.7563 +-   0.4649      6.7450 +-   0.1805     -1.7025 +-   1.2941     -0.3675 +-   0.9950      4.8987 +-   1.5846      1.4041 +-   0.0436    687.8875 +-  4.0972    -687.6625 +-  4.2305    -0.9375 +- 13.4137     9.4875 +-  4.7324    638.4125 +- 25.5991    -637.8625 +- 25.2767    -4.2750 +-  9.8072    -15.5625 +-  9.1106    49.4750 +- 25.9249     1.8237 +-  0.1339     2.2112 +-  0.1722     1.2125 +-  0.1298    18.5757 +-  3.2791    19.0051 +-  2.8875     1.0231 +-  0.2383    67.5134 +-  4.5301    77.7020 +-  2.4806    102.9711 +-  3.5959     0.9099 +-  0.1696     0.8538 +-  0.4446    -0.1033 +-  0.5355    -0.5103 +-  0.6576    32.8153 +- 24.9195    274.3217 +- 339.6246     4.0866 +-  2.6652     3.0838 +-  2.0116             0       8.0     60.000     60.0
2024    02    08    20    04    26     FF       14.6600   -1.1300    0.4400      3.6983 +-   0.0595     -0.4533 +-   0.6601      3.5133 +-   0.0628      0.6000 +-   0.2733      4.9375 +-   0.2703      1.0112 +-   0.4712      4.5375 +-   0.3382      1.4475 +-   0.2772      1.3351 +-   0.0762    454.7000 +-  0.0000    -453.9000 +-  0.0000    -13.7000 +-  0.0000    -21.4000 +-  0.0000    478.4000 +-  2.1909    -477.9000 +-  2.1909     3.5800 +-  1.8075    -21.6600 +-  0.0548    23.7000 +-  2.1909     1.8100 +-  0.0000     3.4080 +-  0.1534     1.8829 +-  0.0847     4.3033 +-  0.0000    10.8398 +-  2.7018     2.5189 +-  0.6278    51.0333 +-  4.0209    59.8251 +-  0.2293    78.6349 +-  2.6153     0.8732 +-  0.2294    -0.6166 +-  0.2209     0.7770 +-  0.1603     0.1266 +-  0.1183    30.8230 +- 24.7433    326.6511 +- 110.0465     1.0050 +-  0.1260     0.7646 +-  0.0991             0       8.0     67.059    126.7
2024    02    14    23    01    44     FF       14.9700   -1.9100    1.6300      6.3975 +-   0.1050      3.7250 +-   0.0652     -1.7262 +-   0.1166      4.9037 +-   0.0785      8.8857 +-   0.1497      4.5957 +-   0.1855     -2.3900 +-   0.4950      7.1886 +-   0.0873      1.3889 +-   0.0327    414.4000 +-  0.0000    -410.5000 +-  0.0000    24.8000 +-  0.0000    -50.9000 +-  0.0000    452.7714 +-  1.6479    -450.6143 +-  1.4916    27.3000 +-  4.8246    -34.0000 +-  1.0214    38.3714 +-  1.6479     2.1000 +-  0.0000     3.7729 +-  0.2257     1.7966 +-  0.1075     3.1561 +-  0.0000     4.5584 +-  0.3540     1.4443 +-  0.1122    49.4629 +-  4.1485    97.3847 +-  0.2607    109.2262 +-  1.8930     0.3096 +-  0.0866    -0.9265 +-  0.0306     0.0622 +-  0.1047     0.3711 +-  0.0717    74.2261 +-  4.5489    461.2958 +- 17.1915     1.0096 +-  0.0831     0.9001 +-  0.0757             0       8.0     63.333     95.0
2024    02    24    16    51    16     FF       12.3800   -0.7400   -1.1700      5.1825 +-   0.1700      4.2650 +-   0.1736     -2.7612 +-   0.0877     -0.8250 +-   0.2796     10.8125 +-   1.0905      6.4588 +-   0.3787     -8.0025 +-   0.8720      3.0400 +-   1.2680      2.0863 +-   0.2213    321.8250 +-  0.0500    -321.7000 +-  0.0000    -2.4250 +-  1.8500     8.6500 +-  1.3000    372.7800 +-  3.6697    -366.9600 +-  1.8623    -27.6400 +-  9.8042    57.1400 +- 15.6649    50.9550 +-  3.6701     6.5175 +-  0.3150    17.0900 +-  1.7527     2.6222 +-  0.2973     2.2286 +-  0.0292    10.9573 +-  4.2264     4.9167 +-  1.8976    48.1557 +-  4.2613    44.5967 +-  0.6308    65.6355 +-  3.1523     1.3998 +-  0.4150    -0.8766 +-  0.0899    -0.0121 +-  0.1410     0.4811 +-  0.1658    37.1619 +-  6.6774    388.5159 +- 19.7326     2.2947 +-  0.3470     1.5591 +-  0.2464             0       8.0     60.000     95.0
